timestamp,date,activity
06-06-2002 13:57,06-06-2002,582
06-06-2002 13:58,06-06-2002,1067
06-06-2002 13:59,06-06-2002,705
06-06-2002 14:00,06-06-2002,728
06-06-2002 14:01,06-06-2002,705
06-06-2002 14:02,06-06-2002,828
06-06-2002 14:03,06-06-2002,941
06-06-2002 14:04,06-06-2002,22
06-06-2002 14:05,06-06-2002,63
06-06-2002 14:06,06-06-2002,801
06-06-2002 14:07,06-06-2002,93
06-06-2002 14:08,06-06-2002,12
06-06-2002 14:09,06-06-2002,188
06-06-2002 14:10,06-06-2002,564
06-06-2002 14:11,06-06-2002,151
06-06-2002 14:12,06-06-2002,33
06-06-2002 14:13,06-06-2002,231
06-06-2002 14:14,06-06-2002,188
06-06-2002 14:15,06-06-2002,801
06-06-2002 14:16,06-06-2002,801
06-06-2002 14:17,06-06-2002,941
06-06-2002 14:18,06-06-2002,911
06-06-2002 14:19,06-06-2002,941
06-06-2002 14:20,06-06-2002,705
06-06-2002 14:21,06-06-2002,683
06-06-2002 14:22,06-06-2002,1067
06-06-2002 14:23,06-06-2002,883
06-06-2002 14:24,06-06-2002,239
06-06-2002 14:25,06-06-2002,32
06-06-2002 14:26,06-06-2002,231
06-06-2002 14:27,06-06-2002,103
06-06-2002 14:28,06-06-2002,0
06-06-2002 14:29,06-06-2002,273
06-06-2002 14:30,06-06-2002,12
06-06-2002 14:31,06-06-2002,60
06-06-2002 14:32,06-06-2002,464
06-06-2002 14:33,06-06-2002,27
06-06-2002 14:34,06-06-2002,141
06-06-2002 14:35,06-06-2002,421
06-06-2002 14:36,06-06-2002,421
06-06-2002 14:37,06-06-2002,683
06-06-2002 14:38,06-06-2002,181
06-06-2002 14:39,06-06-2002,407
06-06-2002 14:40,06-06-2002,620
06-06-2002 14:41,06-06-2002,35
06-06-2002 14:42,06-06-2002,93
06-06-2002 14:43,06-06-2002,126
06-06-2002 14:44,06-06-2002,194
06-06-2002 14:45,06-06-2002,66
06-06-2002 14:46,06-06-2002,0
06-06-2002 14:47,06-06-2002,15
06-06-2002 14:48,06-06-2002,73
06-06-2002 14:49,06-06-2002,0
06-06-2002 14:50,06-06-2002,23
06-06-2002 14:51,06-06-2002,175
06-06-2002 14:52,06-06-2002,381
06-06-2002 14:53,06-06-2002,283
06-06-2002 14:54,06-06-2002,346
06-06-2002 14:55,06-06-2002,42
06-06-2002 14:56,06-06-2002,0
06-06-2002 14:57,06-06-2002,121
06-06-2002 14:58,06-06-2002,194
06-06-2002 14:59,06-06-2002,0
06-06-2002 15:00,06-06-2002,188
06-06-2002 15:01,06-06-2002,156
06-06-2002 15:02,06-06-2002,60
06-06-2002 15:03,06-06-2002,80
06-06-2002 15:04,06-06-2002,381
06-06-2002 15:05,06-06-2002,600
06-06-2002 15:06,06-06-2002,828
06-06-2002 15:07,06-06-2002,1067
06-06-2002 15:08,06-06-2002,1002
06-06-2002 15:09,06-06-2002,883
06-06-2002 15:10,06-06-2002,941
06-06-2002 15:11,06-06-2002,971
06-06-2002 15:12,06-06-2002,620
06-06-2002 15:13,06-06-2002,1067
06-06-2002 15:14,06-06-2002,582
06-06-2002 15:15,06-06-2002,662
06-06-2002 15:16,06-06-2002,854
06-06-2002 15:17,06-06-2002,620
06-06-2002 15:18,06-06-2002,801
06-06-2002 15:19,06-06-2002,776
06-06-2002 15:20,06-06-2002,828
06-06-2002 15:21,06-06-2002,883
06-06-2002 15:22,06-06-2002,582
06-06-2002 15:23,06-06-2002,683
06-06-2002 15:24,06-06-2002,1002
06-06-2002 15:25,06-06-2002,1463
06-06-2002 15:26,06-06-2002,1659
06-06-2002 15:27,06-06-2002,1067
06-06-2002 15:28,06-06-2002,1290
06-06-2002 15:29,06-06-2002,1558
06-06-2002 15:30,06-06-2002,564
06-06-2002 15:31,06-06-2002,80
06-06-2002 15:32,06-06-2002,96
06-06-2002 15:33,06-06-2002,15
06-06-2002 15:34,06-06-2002,136
06-06-2002 15:35,06-06-2002,57
06-06-2002 15:36,06-06-2002,0
06-06-2002 15:37,06-06-2002,381
06-06-2002 15:38,06-06-2002,495
06-06-2002 15:39,06-06-2002,283
06-06-2002 15:40,06-06-2002,194
06-06-2002 15:41,06-06-2002,582
06-06-2002 15:42,06-06-2002,313
06-06-2002 15:43,06-06-2002,188
06-06-2002 15:44,06-06-2002,37
06-06-2002 15:45,06-06-2002,7
06-06-2002 15:46,06-06-2002,407
06-06-2002 15:47,06-06-2002,25
06-06-2002 15:48,06-06-2002,239
06-06-2002 15:49,06-06-2002,273
06-06-2002 15:50,06-06-2002,334
06-06-2002 15:51,06-06-2002,495
06-06-2002 15:52,06-06-2002,0
06-06-2002 15:53,06-06-2002,13
06-06-2002 15:54,06-06-2002,0
06-06-2002 15:55,06-06-2002,20
06-06-2002 15:56,06-06-2002,80
06-06-2002 15:57,06-06-2002,57
06-06-2002 15:58,06-06-2002,126
06-06-2002 15:59,06-06-2002,126
06-06-2002 16:00,06-06-2002,103
06-06-2002 16:01,06-06-2002,168
06-06-2002 16:02,06-06-2002,0
06-06-2002 16:03,06-06-2002,90
06-06-2002 16:04,06-06-2002,43
06-06-2002 16:05,06-06-2002,5
06-06-2002 16:06,06-06-2002,7
06-06-2002 16:07,06-06-2002,37
06-06-2002 16:08,06-06-2002,194
06-06-2002 16:09,06-06-2002,600
06-06-2002 16:10,06-06-2002,776
06-06-2002 16:11,06-06-2002,47
06-06-2002 16:12,06-06-2002,0
06-06-2002 16:13,06-06-2002,911
06-06-2002 16:14,06-06-2002,256
06-06-2002 16:15,06-06-2002,28
06-06-2002 16:16,06-06-2002,0
06-06-2002 16:17,06-06-2002,264
06-06-2002 16:18,06-06-2002,582
06-06-2002 16:19,06-06-2002,346
06-06-2002 16:20,06-06-2002,0
06-06-2002 16:21,06-06-2002,0
06-06-2002 16:22,06-06-2002,264
06-06-2002 16:23,06-06-2002,146
06-06-2002 16:24,06-06-2002,168
06-06-2002 16:25,06-06-2002,273
06-06-2002 16:26,06-06-2002,683
06-06-2002 16:27,06-06-2002,776
06-06-2002 16:28,06-06-2002,1332
06-06-2002 16:29,06-06-2002,1375
06-06-2002 16:30,06-06-2002,1250
06-06-2002 16:31,06-06-2002,545
06-06-2002 16:32,06-06-2002,751
06-06-2002 16:33,06-06-2002,479
06-06-2002 16:34,06-06-2002,495
06-06-2002 16:35,06-06-2002,303
06-06-2002 16:36,06-06-2002,705
06-06-2002 16:37,06-06-2002,620
06-06-2002 16:38,06-06-2002,421
06-06-2002 16:39,06-06-2002,303
06-06-2002 16:40,06-06-2002,381
06-06-2002 16:41,06-06-2002,407
06-06-2002 16:42,06-06-2002,564
06-06-2002 16:43,06-06-2002,512
06-06-2002 16:44,06-06-2002,600
06-06-2002 16:45,06-06-2002,334
06-06-2002 16:46,06-06-2002,582
06-06-2002 16:47,06-06-2002,394
06-06-2002 16:48,06-06-2002,545
06-06-2002 16:49,06-06-2002,728
06-06-2002 16:50,06-06-2002,801
06-06-2002 16:51,06-06-2002,854
06-06-2002 16:52,06-06-2002,751
06-06-2002 16:53,06-06-2002,662
06-06-2002 16:54,06-06-2002,776
06-06-2002 16:55,06-06-2002,728
06-06-2002 16:56,06-06-2002,941
06-06-2002 16:57,06-06-2002,495
06-06-2002 16:58,06-06-2002,194
06-06-2002 16:59,06-06-2002,248
06-06-2002 17:00,06-06-2002,223
06-06-2002 17:01,06-06-2002,188
06-06-2002 17:02,06-06-2002,90
06-06-2002 17:03,06-06-2002,346
06-06-2002 17:04,06-06-2002,181
06-06-2002 17:05,06-06-2002,151
06-06-2002 17:06,06-06-2002,334
06-06-2002 17:07,06-06-2002,495
06-06-2002 17:08,06-06-2002,381
06-06-2002 17:09,06-06-2002,131
06-06-2002 17:10,06-06-2002,239
06-06-2002 17:11,06-06-2002,346
06-06-2002 17:12,06-06-2002,545
06-06-2002 17:13,06-06-2002,600
06-06-2002 17:14,06-06-2002,600
06-06-2002 17:15,06-06-2002,662
06-06-2002 17:16,06-06-2002,357
06-06-2002 17:17,06-06-2002,369
06-06-2002 17:18,06-06-2002,1418
06-06-2002 17:19,06-06-2002,1659
06-06-2002 17:20,06-06-2002,911
06-06-2002 17:21,06-06-2002,434
06-06-2002 17:22,06-06-2002,640
06-06-2002 17:23,06-06-2002,1137
06-06-2002 17:24,06-06-2002,208
06-06-2002 17:25,06-06-2002,63
06-06-2002 17:26,06-06-2002,283
06-06-2002 17:27,06-06-2002,582
06-06-2002 17:28,06-06-2002,131
06-06-2002 17:29,06-06-2002,449
06-06-2002 17:30,06-06-2002,545
06-06-2002 17:31,06-06-2002,434
06-06-2002 17:32,06-06-2002,941
06-06-2002 17:33,06-06-2002,1659
06-06-2002 17:34,06-06-2002,971
06-06-2002 17:35,06-06-2002,529
06-06-2002 17:36,06-06-2002,421
06-06-2002 17:37,06-06-2002,421
06-06-2002 17:38,06-06-2002,394
06-06-2002 17:39,06-06-2002,369
06-06-2002 17:40,06-06-2002,381
06-06-2002 17:41,06-06-2002,495
06-06-2002 17:42,06-06-2002,223
06-06-2002 17:43,06-06-2002,421
06-06-2002 17:44,06-06-2002,322
06-06-2002 17:45,06-06-2002,620
06-06-2002 17:46,06-06-2002,434
06-06-2002 17:47,06-06-2002,1607
06-06-2002 17:48,06-06-2002,1174
06-06-2002 17:49,06-06-2002,313
06-06-2002 17:50,06-06-2002,86
06-06-2002 17:51,06-06-2002,22
06-06-2002 17:52,06-06-2002,168
06-06-2002 17:53,06-06-2002,126
06-06-2002 17:54,06-06-2002,600
06-06-2002 17:55,06-06-2002,801
06-06-2002 17:56,06-06-2002,751
06-06-2002 17:57,06-06-2002,705
06-06-2002 17:58,06-06-2002,394
06-06-2002 17:59,06-06-2002,421
06-06-2002 18:00,06-06-2002,283
06-06-2002 18:01,06-06-2002,600
06-06-2002 18:02,06-06-2002,662
06-06-2002 18:03,06-06-2002,728
06-06-2002 18:04,06-06-2002,620
06-06-2002 18:05,06-06-2002,705
06-06-2002 18:06,06-06-2002,662
06-06-2002 18:07,06-06-2002,449
06-06-2002 18:08,06-06-2002,194
06-06-2002 18:09,06-06-2002,1102
06-06-2002 18:10,06-06-2002,136
06-06-2002 18:11,06-06-2002,273
06-06-2002 18:12,06-06-2002,346
06-06-2002 18:13,06-06-2002,545
06-06-2002 18:14,06-06-2002,8
06-06-2002 18:15,06-06-2002,479
06-06-2002 18:16,06-06-2002,407
06-06-2002 18:17,06-06-2002,434
06-06-2002 18:18,06-06-2002,776
06-06-2002 18:19,06-06-2002,283
06-06-2002 18:20,06-06-2002,407
06-06-2002 18:21,06-06-2002,283
06-06-2002 18:22,06-06-2002,640
06-06-2002 18:23,06-06-2002,264
06-06-2002 18:24,06-06-2002,407
06-06-2002 18:25,06-06-2002,941
06-06-2002 18:26,06-06-2002,283
06-06-2002 18:27,06-06-2002,106
06-06-2002 18:28,06-06-2002,214
06-06-2002 18:29,06-06-2002,264
06-06-2002 18:30,06-06-2002,168
06-06-2002 18:31,06-06-2002,293
06-06-2002 18:32,06-06-2002,194
06-06-2002 18:33,06-06-2002,801
06-06-2002 18:34,06-06-2002,683
06-06-2002 18:35,06-06-2002,662
06-06-2002 18:36,06-06-2002,620
06-06-2002 18:37,06-06-2002,600
06-06-2002 18:38,06-06-2002,600
06-06-2002 18:39,06-06-2002,495
06-06-2002 18:40,06-06-2002,248
06-06-2002 18:41,06-06-2002,28
06-06-2002 18:42,06-06-2002,283
06-06-2002 18:43,06-06-2002,662
06-06-2002 18:44,06-06-2002,620
06-06-2002 18:45,06-06-2002,1067
06-06-2002 18:46,06-06-2002,495
06-06-2002 18:47,06-06-2002,248
06-06-2002 18:48,06-06-2002,883
06-06-2002 18:49,06-06-2002,564
06-06-2002 18:50,06-06-2002,106
06-06-2002 18:51,06-06-2002,231
06-06-2002 18:52,06-06-2002,854
06-06-2002 18:53,06-06-2002,640
06-06-2002 18:54,06-06-2002,600
06-06-2002 18:55,06-06-2002,854
06-06-2002 18:56,06-06-2002,512
06-06-2002 18:57,06-06-2002,0
06-06-2002 18:58,06-06-2002,12
06-06-2002 18:59,06-06-2002,369
06-06-2002 19:00,06-06-2002,334
06-06-2002 19:01,06-06-2002,131
06-06-2002 19:02,06-06-2002,283
06-06-2002 19:03,06-06-2002,70
06-06-2002 19:04,06-06-2002,121
06-06-2002 19:05,06-06-2002,42
06-06-2002 19:06,06-06-2002,22
06-06-2002 19:07,06-06-2002,40
06-06-2002 19:08,06-06-2002,18
06-06-2002 19:09,06-06-2002,188
06-06-2002 19:10,06-06-2002,883
06-06-2002 19:11,06-06-2002,1034
06-06-2002 19:12,06-06-2002,1002
06-06-2002 19:13,06-06-2002,434
06-06-2002 19:14,06-06-2002,223
06-06-2002 19:15,06-06-2002,111
06-06-2002 19:16,06-06-2002,239
06-06-2002 19:17,06-06-2002,121
06-06-2002 19:18,06-06-2002,248
06-06-2002 19:19,06-06-2002,0
06-06-2002 19:20,06-06-2002,0
06-06-2002 19:21,06-06-2002,479
06-06-2002 19:22,06-06-2002,293
06-06-2002 19:23,06-06-2002,146
06-06-2002 19:24,06-06-2002,111
06-06-2002 19:25,06-06-2002,106
06-06-2002 19:26,06-06-2002,194
06-06-2002 19:27,06-06-2002,322
06-06-2002 19:28,06-06-2002,40
06-06-2002 19:29,06-06-2002,161
06-06-2002 19:30,06-06-2002,106
06-06-2002 19:31,06-06-2002,545
06-06-2002 19:32,06-06-2002,640
06-06-2002 19:33,06-06-2002,600
06-06-2002 19:34,06-06-2002,640
06-06-2002 19:35,06-06-2002,369
06-06-2002 19:36,06-06-2002,283
06-06-2002 19:37,06-06-2002,705
06-06-2002 19:38,06-06-2002,828
06-06-2002 19:39,06-06-2002,1002
06-06-2002 19:40,06-06-2002,801
06-06-2002 19:41,06-06-2002,828
06-06-2002 19:42,06-06-2002,751
06-06-2002 19:43,06-06-2002,545
06-06-2002 19:44,06-06-2002,313
06-06-2002 19:45,06-06-2002,479
06-06-2002 19:46,06-06-2002,828
06-06-2002 19:47,06-06-2002,1174
06-06-2002 19:48,06-06-2002,1002
06-06-2002 19:49,06-06-2002,883
06-06-2002 19:50,06-06-2002,776
06-06-2002 19:51,06-06-2002,600
06-06-2002 19:52,06-06-2002,512
06-06-2002 19:53,06-06-2002,640
06-06-2002 19:54,06-06-2002,421
06-06-2002 19:55,06-06-2002,545
06-06-2002 19:56,06-06-2002,640
06-06-2002 19:57,06-06-2002,828
06-06-2002 19:58,06-06-2002,751
06-06-2002 19:59,06-06-2002,322
06-06-2002 20:00,06-06-2002,194
06-06-2002 20:01,06-06-2002,421
06-06-2002 20:02,06-06-2002,662
06-06-2002 20:03,06-06-2002,683
06-06-2002 20:04,06-06-2002,640
06-06-2002 20:05,06-06-2002,495
06-06-2002 20:06,06-06-2002,564
06-06-2002 20:07,06-06-2002,449
06-06-2002 20:08,06-06-2002,564
06-06-2002 20:09,06-06-2002,181
06-06-2002 20:10,06-06-2002,683
06-06-2002 20:11,06-06-2002,283
06-06-2002 20:12,06-06-2002,0
06-06-2002 20:13,06-06-2002,0
06-06-2002 20:14,06-06-2002,0
06-06-2002 20:15,06-06-2002,126
06-06-2002 20:16,06-06-2002,136
06-06-2002 20:17,06-06-2002,45
06-06-2002 20:18,06-06-2002,27
06-06-2002 20:19,06-06-2002,23
06-06-2002 20:20,06-06-2002,234
06-06-2002 20:21,06-06-2002,234
06-06-2002 20:22,06-06-2002,234
06-06-2002 20:23,06-06-2002,234
06-06-2002 20:24,06-06-2002,234
06-06-2002 20:25,06-06-2002,234
06-06-2002 20:26,06-06-2002,234
06-06-2002 20:27,06-06-2002,234
06-06-2002 20:28,06-06-2002,234
06-06-2002 20:29,06-06-2002,234
06-06-2002 20:30,06-06-2002,234
06-06-2002 20:31,06-06-2002,234
06-06-2002 20:32,06-06-2002,234
06-06-2002 20:33,06-06-2002,234
06-06-2002 20:34,06-06-2002,234
06-06-2002 20:35,06-06-2002,234
06-06-2002 20:36,06-06-2002,234
06-06-2002 20:37,06-06-2002,234
06-06-2002 20:38,06-06-2002,234
06-06-2002 20:39,06-06-2002,234
06-06-2002 20:40,06-06-2002,1212
06-06-2002 20:41,06-06-2002,1659
06-06-2002 20:42,06-06-2002,1418
06-06-2002 20:43,06-06-2002,421
06-06-2002 20:44,06-06-2002,1034
06-06-2002 20:45,06-06-2002,1102
06-06-2002 20:46,06-06-2002,1212
06-06-2002 20:47,06-06-2002,1137
06-06-2002 20:48,06-06-2002,751
06-06-2002 20:49,06-06-2002,776
06-06-2002 20:50,06-06-2002,941
06-06-2002 20:51,06-06-2002,273
06-06-2002 20:52,06-06-2002,407
06-06-2002 20:53,06-06-2002,545
06-06-2002 20:54,06-06-2002,421
06-06-2002 20:55,06-06-2002,705
06-06-2002 20:56,06-06-2002,911
06-06-2002 20:57,06-06-2002,854
06-06-2002 20:58,06-06-2002,1712
06-06-2002 20:59,06-06-2002,434
06-06-2002 21:00,06-06-2002,728
06-06-2002 21:01,06-06-2002,1137
06-06-2002 21:02,06-06-2002,751
06-06-2002 21:03,06-06-2002,620
06-06-2002 21:04,06-06-2002,394
06-06-2002 21:05,06-06-2002,545
06-06-2002 21:06,06-06-2002,334
06-06-2002 21:07,06-06-2002,357
06-06-2002 21:08,06-06-2002,751
06-06-2002 21:09,06-06-2002,705
06-06-2002 21:10,06-06-2002,728
06-06-2002 21:11,06-06-2002,564
06-06-2002 21:12,06-06-2002,828
06-06-2002 21:13,06-06-2002,434
06-06-2002 21:14,06-06-2002,1174
06-06-2002 21:15,06-06-2002,883
06-06-2002 21:16,06-06-2002,1002
06-06-2002 21:17,06-06-2002,776
06-06-2002 21:18,06-06-2002,828
06-06-2002 21:19,06-06-2002,662
06-06-2002 21:20,06-06-2002,971
06-06-2002 21:21,06-06-2002,1034
06-06-2002 21:22,06-06-2002,1332
06-06-2002 21:23,06-06-2002,751
06-06-2002 21:24,06-06-2002,1332
06-06-2002 21:25,06-06-2002,728
06-06-2002 21:26,06-06-2002,1067
06-06-2002 21:27,06-06-2002,683
06-06-2002 21:28,06-06-2002,883
06-06-2002 21:29,06-06-2002,1212
06-06-2002 21:30,06-06-2002,1102
06-06-2002 21:31,06-06-2002,1034
06-06-2002 21:32,06-06-2002,1174
06-06-2002 21:33,06-06-2002,683
06-06-2002 21:34,06-06-2002,662
06-06-2002 21:35,06-06-2002,776
06-06-2002 21:36,06-06-2002,1067
06-06-2002 21:37,06-06-2002,1067
06-06-2002 21:38,06-06-2002,971
06-06-2002 21:39,06-06-2002,1250
06-06-2002 21:40,06-06-2002,1137
06-06-2002 21:41,06-06-2002,828
06-06-2002 21:42,06-06-2002,1332
06-06-2002 21:43,06-06-2002,620
06-06-2002 21:44,06-06-2002,1067
06-06-2002 21:45,06-06-2002,293
06-06-2002 21:46,06-06-2002,76
06-06-2002 21:47,06-06-2002,293
06-06-2002 21:48,06-06-2002,1102
06-06-2002 21:49,06-06-2002,1067
06-06-2002 21:50,06-06-2002,728
06-06-2002 21:51,06-06-2002,640
06-06-2002 21:52,06-06-2002,828
06-06-2002 21:53,06-06-2002,1418
06-06-2002 21:54,06-06-2002,479
06-06-2002 21:55,06-06-2002,1824
06-06-2002 21:56,06-06-2002,1375
06-06-2002 21:57,06-06-2002,1558
06-06-2002 21:58,06-06-2002,582
06-06-2002 21:59,06-06-2002,828
06-06-2002 22:00,06-06-2002,971
06-06-2002 22:01,06-06-2002,911
06-06-2002 22:02,06-06-2002,854
06-06-2002 22:03,06-06-2002,883
06-06-2002 22:04,06-06-2002,683
06-06-2002 22:05,06-06-2002,941
06-06-2002 22:06,06-06-2002,883
06-06-2002 22:07,06-06-2002,751
06-06-2002 22:08,06-06-2002,1212
06-06-2002 22:09,06-06-2002,1712
06-06-2002 22:10,06-06-2002,1212
06-06-2002 22:11,06-06-2002,1332
06-06-2002 22:12,06-06-2002,1463
06-06-2002 22:13,06-06-2002,1418
06-06-2002 22:14,06-06-2002,1212
06-06-2002 22:15,06-06-2002,801
06-06-2002 22:16,06-06-2002,1067
06-06-2002 22:17,06-06-2002,705
06-06-2002 22:18,06-06-2002,1002
06-06-2002 22:19,06-06-2002,1250
06-06-2002 22:20,06-06-2002,941
06-06-2002 22:21,06-06-2002,1102
06-06-2002 22:22,06-06-2002,751
06-06-2002 22:23,06-06-2002,683
06-06-2002 22:24,06-06-2002,705
06-06-2002 22:25,06-06-2002,1002
06-06-2002 22:26,06-06-2002,1250
06-06-2002 22:27,06-06-2002,883
06-06-2002 22:28,06-06-2002,1002
06-06-2002 22:29,06-06-2002,1332
06-06-2002 22:30,06-06-2002,1034
06-06-2002 22:31,06-06-2002,971
06-06-2002 22:32,06-06-2002,495
06-06-2002 22:33,06-06-2002,971
06-06-2002 22:34,06-06-2002,1067
06-06-2002 22:35,06-06-2002,620
06-06-2002 22:36,06-06-2002,357
06-06-2002 22:37,06-06-2002,620
06-06-2002 22:38,06-06-2002,1034
06-06-2002 22:39,06-06-2002,126
06-06-2002 22:40,06-06-2002,111
06-06-2002 22:41,06-06-2002,35
06-06-2002 22:42,06-06-2002,303
06-06-2002 22:43,06-06-2002,683
06-06-2002 22:44,06-06-2002,111
06-06-2002 22:45,06-06-2002,25
06-06-2002 22:46,06-06-2002,273
06-06-2002 22:47,06-06-2002,96
06-06-2002 22:48,06-06-2002,223
06-06-2002 22:49,06-06-2002,828
06-06-2002 22:50,06-06-2002,620
06-06-2002 22:51,06-06-2002,911
06-06-2002 22:52,06-06-2002,313
06-06-2002 22:53,06-06-2002,662
06-06-2002 22:54,06-06-2002,449
06-06-2002 22:55,06-06-2002,776
06-06-2002 22:56,06-06-2002,66
06-06-2002 22:57,06-06-2002,90
06-06-2002 22:58,06-06-2002,73
06-06-2002 22:59,06-06-2002,0
06-06-2002 23:00,06-06-2002,43
06-06-2002 23:01,06-06-2002,346
06-06-2002 23:02,06-06-2002,434
06-06-2002 23:03,06-06-2002,0
06-06-2002 23:04,06-06-2002,0
06-06-2002 23:05,06-06-2002,70
06-06-2002 23:06,06-06-2002,70
06-06-2002 23:07,06-06-2002,121
06-06-2002 23:08,06-06-2002,313
06-06-2002 23:09,06-06-2002,564
06-06-2002 23:10,06-06-2002,662
06-06-2002 23:11,06-06-2002,705
06-06-2002 23:12,06-06-2002,464
06-06-2002 23:13,06-06-2002,1002
06-06-2002 23:14,06-06-2002,545
06-06-2002 23:15,06-06-2002,434
06-06-2002 23:16,06-06-2002,529
06-06-2002 23:17,06-06-2002,828
06-06-2002 23:18,06-06-2002,640
06-06-2002 23:19,06-06-2002,369
06-06-2002 23:20,06-06-2002,161
06-06-2002 23:21,06-06-2002,86
06-06-2002 23:22,06-06-2002,116
06-06-2002 23:23,06-06-2002,111
06-06-2002 23:24,06-06-2002,239
06-06-2002 23:25,06-06-2002,103
06-06-2002 23:26,06-06-2002,126
06-06-2002 23:27,06-06-2002,683
06-06-2002 23:28,06-06-2002,381
06-06-2002 23:29,06-06-2002,394
06-06-2002 23:30,06-06-2002,600
06-06-2002 23:31,06-06-2002,776
06-06-2002 23:32,06-06-2002,126
06-06-2002 23:33,06-06-2002,495
06-06-2002 23:34,06-06-2002,620
06-06-2002 23:35,06-06-2002,1137
06-06-2002 23:36,06-06-2002,828
06-06-2002 23:37,06-06-2002,1942
06-06-2002 23:38,06-06-2002,2003
06-06-2002 23:39,06-06-2002,705
06-06-2002 23:40,06-06-2002,63
06-06-2002 23:41,06-06-2002,161
06-06-2002 23:42,06-06-2002,93
06-06-2002 23:43,06-06-2002,7
06-06-2002 23:44,06-06-2002,0
06-06-2002 23:45,06-06-2002,464
06-06-2002 23:46,06-06-2002,208
06-06-2002 23:47,06-06-2002,116
06-06-2002 23:48,06-06-2002,239
06-06-2002 23:49,06-06-2002,116
06-06-2002 23:50,06-06-2002,0
06-06-2002 23:51,06-06-2002,0
06-06-2002 23:52,06-06-2002,0
06-06-2002 23:53,06-06-2002,40
06-06-2002 23:54,06-06-2002,0
06-06-2002 23:55,06-06-2002,83
06-06-2002 23:56,06-06-2002,30
06-06-2002 23:57,06-06-2002,33
06-06-2002 23:58,06-06-2002,0
06-06-2002 23:59,06-06-2002,0
07-06-2002 00:00,07-06-2002,5
07-06-2002 00:01,07-06-2002,0
07-06-2002 00:02,07-06-2002,0
07-06-2002 00:03,07-06-2002,0
07-06-2002 00:04,07-06-2002,0
07-06-2002 00:05,07-06-2002,0
07-06-2002 00:06,07-06-2002,168
07-06-2002 00:07,07-06-2002,0
07-06-2002 00:08,07-06-2002,15
07-06-2002 00:09,07-06-2002,0
07-06-2002 00:10,07-06-2002,136
07-06-2002 00:11,07-06-2002,90
07-06-2002 00:12,07-06-2002,12
07-06-2002 00:13,07-06-2002,25
07-06-2002 00:14,07-06-2002,0
07-06-2002 00:15,07-06-2002,40
07-06-2002 00:16,07-06-2002,0
07-06-2002 00:17,07-06-2002,0
07-06-2002 00:18,07-06-2002,7
07-06-2002 00:19,07-06-2002,0
07-06-2002 00:20,07-06-2002,0
07-06-2002 00:21,07-06-2002,0
07-06-2002 00:22,07-06-2002,13
07-06-2002 00:23,07-06-2002,0
07-06-2002 00:24,07-06-2002,0
07-06-2002 00:25,07-06-2002,0
07-06-2002 00:26,07-06-2002,0
07-06-2002 00:27,07-06-2002,0
07-06-2002 00:28,07-06-2002,0
07-06-2002 00:29,07-06-2002,0
07-06-2002 00:30,07-06-2002,0
07-06-2002 00:31,07-06-2002,0
07-06-2002 00:32,07-06-2002,0
07-06-2002 00:33,07-06-2002,0
